near_group,sample_id_a,sample_id_b,phash_distance,split_a,split_b
9311381,hf_kien_indoor_FireVid36_mp4-50_jpg.rf.1a30bf03af8e8161ad69625bdeb425bb_eec58e9a822c,hf_kien_indoor_FireVid36_mp4-52_jpg.rf.a1228ef79d63b8aee83bc7528c38453a_c20cc6583645,6,train,train
9318430,hf_kien_indoor_FireVid36_mp4-54_jpg.rf.55f88b3b73287dc8e4eb885e75777dec_a923fb56e930,hf_kien_indoor_FireVid36_mp4-56_jpg.rf.f773869bcb05d821eaeb86667cccfa5a_074a4ba521cb,4,train,train
9325472,hf_kien_indoor_FireVid36_mp4-63_jpg.rf.ae4d8843cc2b7dc72b0ffda24c84bd91_c5195fa259c2,hf_kien_indoor_FireVid36_mp4-65_jpg.rf.b16f6fd9340a369ae916fa8278d39a30_6f4ad7ba246e,4,train,train
9325473,hf_kien_indoor_FireVid36_mp4-63_jpg.rf.ae4d8843cc2b7dc72b0ffda24c84bd91_c5195fa259c2,hf_kien_indoor_FireVid36_mp4-66_jpg.rf.800504e77be4b97824c50575bb13db11_1902bdc8654e,6,train,train
9348876,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,4,train,train
9348877,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,6,train,train
9348878,hf_kien_indoor_FireVid36_mp4-15_jpg.rf.77c9cec97b9ed323faeaf400671d088d_1435c6ec898f,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,6,train,train
9351211,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,4,train,train
9351212,hf_kien_indoor_FireVid36_mp4-24_jpg.rf.097ffb9ea15d2379d6864c790c07e86a_1f0fc3ae2436,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,6,train,train
9353545,hf_kien_indoor_FireVid36_mp4-43_jpg.rf.12fe3730457fb20260e8d49d2630f97f_1c64bc612730,hf_kien_indoor_FireVid36_mp4-44_jpg.rf.d89c9b2f8d9df20fd39f69e06429ee5c_1934978a4e19,2,train,train
9381475,hf_kien_indoor_bcfec0eb-abc9-43fc-b57b-4c6aca927eaf_jpg.rf.1e66642e8d12f4db0f743fd71c5c491e_add4fe3140e0,hf_kien_indoor_bcfec0eb-abc9-43fc-b57b-4c6aca927eaf_jpg.rf.5d78589ebf0b4a8e12d08289b7cec089_4886870d8128,2,train,train
9388435,hf_kien_indoor_c1f0f399-317d-4b7d-b7d4-3a5679e85461_jpg.rf.491258c556d096022e983463bb11fc80_d58f178922d1,hf_kien_indoor_c1f0f399-317d-4b7d-b7d4-3a5679e85461_jpg.rf.d329a1476a3ea29b550c99d53f4f801d_9ede96482d21,4,train,train
9390753,hf_kien_indoor_c1f0f399-317d-4b7d-b7d4-3a5679e85461_jpg.rf.d329a1476a3ea29b550c99d53f4f801d_9ede96482d21,hf_kien_indoor_c1f0f399-317d-4b7d-b7d4-3a5679e85461_jpg.rf.8138382a89e3d7d68fd49b766e08efec_18c2aaed7ce7,4,train,train
9420797,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.251ff561f8db0ff8e6582008e9671bf8_e2704d285c0d,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.51e9688ef8824947200021a66a6ab734_7cbf7369689c,2,train,train
9420800,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.251ff561f8db0ff8e6582008e9671bf8_e2704d285c0d,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.0262533c7f02de803cb66f8ef318a6b9_106ab7d56e33,4,train,train
9423101,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.4713aa7992960e4e41fcf4aeeaa0fe4b_7994d13a6206,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.5b62470f1555463b98b30984f3bb70e2_5b729e0b0149,2,train,train
9423102,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.4713aa7992960e4e41fcf4aeeaa0fe4b_7994d13a6206,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.d30187b940d2e4e3233990e6ed876da4_209551d7e906,2,train,train
9423104,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.4713aa7992960e4e41fcf4aeeaa0fe4b_7994d13a6206,hf_kien_indoor_FlashoverDemonstration1450_png_jpg.rf.5609d8062fa01c9a311d021533310528_2ac8c1516e4e,6,train,train
9425405,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.51e9688ef8824947200021a66a6ab734_7cbf7369689c,hf_kien_indoor_FlashoverDemonstration1352_png_jpg.rf.0262533c7f02de803cb66f8ef318a6b9_106ab7d56e33,2,train,train
9450670,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,2,train,train
9450671,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,2,train,train
9450672,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,6,train,train
9450673,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,4,train,train
9450674,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,6,train,train
9450675,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_180_jpg.rf.d62fdd6a129db7935232cdc39186461f_eb1d7ceafd76,6,train,train
9450677,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_335_jpg.rf.323b7ad19d743a6405a8b1a3dcff9e46_03cd5a4a4e00,4,train,train
9450679,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_410_jpg.rf.4b508a660e431cdf79fcc59b8ee1f770_abd5adce1b71,2,train,train
9450680,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_435_jpg.rf.37a8f0d6f616b1619f09c64a5c66e3e3_22b69512b2d1,6,train,train
9450682,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_510_jpg.rf.4889094258ff9e777cf5af95610815c6_f94b1729769d,2,train,train
9450683,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_590_jpg.rf.c4801b6e870f1be34fbedd8cc4518a98_726fec6fc4c2,2,train,train
9450684,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_680_jpg.rf.9320ccda755b2b4021e90db90979522d_80f57b4b6050,4,train,train
9450685,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_955_jpg.rf.7a5e0626e91550ce8a736a2397daa468_45d42fb2a1f6,6,train,train
9450686,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_980_jpg.rf.9e2f469616acd1466c8462d31377f8d1_e84e2473453a,4,train,train
9450688,hf_kien_indoor_indoor_night_heptance_002_frames_1180_jpg.rf.7b1ec1c0ba1a903c18fee13f58ec954e_f076b6fa6199,hf_kien_indoor_indoor_night_heptance_002_frames_675_jpg.rf.9375494a4109d5b468778e1806350a93_bde97e356035,2,train,train
9452962,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,4,train,train
9452963,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,2,train,train
9452964,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,4,train,train
9452965,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_180_jpg.rf.d62fdd6a129db7935232cdc39186461f_eb1d7ceafd76,6,train,train
9452966,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_310_jpg.rf.7e5d6add5d4e4da0cc2ed044eeab353a_cf0289aeed44,6,train,train
9452967,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_335_jpg.rf.323b7ad19d743a6405a8b1a3dcff9e46_03cd5a4a4e00,2,train,train
9452968,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_375_jpg.rf.084fa125ee7c890d005bf6830a794002_794df97ddef0,6,train,train
9452970,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_435_jpg.rf.37a8f0d6f616b1619f09c64a5c66e3e3_22b69512b2d1,4,train,train
9452971,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_460_jpg.rf.4dacbe54e2c7676bf23bcde514c15ed0_fb65b053cd5b,6,train,train
9452972,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_510_jpg.rf.4889094258ff9e777cf5af95610815c6_f94b1729769d,2,train,train
9452973,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_590_jpg.rf.c4801b6e870f1be34fbedd8cc4518a98_726fec6fc4c2,2,train,train
9452974,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_680_jpg.rf.9320ccda755b2b4021e90db90979522d_80f57b4b6050,2,train,train
9452975,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_955_jpg.rf.7a5e0626e91550ce8a736a2397daa468_45d42fb2a1f6,4,train,train
9452976,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_980_jpg.rf.9e2f469616acd1466c8462d31377f8d1_e84e2473453a,2,train,train
9452977,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_350_jpg.rf.76c60d12470d82819f908c548ed68324_a34fc8c0a7b9,2,train,train
9452978,hf_kien_indoor_indoor_night_heptance_002_frames_465_jpg.rf.08fe4808dfe8e43943a8277a309aeff8_b6aa800a371a,hf_kien_indoor_indoor_night_heptance_002_frames_675_jpg.rf.9375494a4109d5b468778e1806350a93_bde97e356035,2,train,train
9455251,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,4,train,train
9455252,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,2,train,train
9455253,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,4,train,train
9455254,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_180_jpg.rf.d62fdd6a129db7935232cdc39186461f_eb1d7ceafd76,6,train,train
9455255,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_310_jpg.rf.7e5d6add5d4e4da0cc2ed044eeab353a_cf0289aeed44,6,train,train
9455256,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_335_jpg.rf.323b7ad19d743a6405a8b1a3dcff9e46_03cd5a4a4e00,2,train,train
9455257,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_375_jpg.rf.084fa125ee7c890d005bf6830a794002_794df97ddef0,6,train,train
9455259,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_435_jpg.rf.37a8f0d6f616b1619f09c64a5c66e3e3_22b69512b2d1,4,train,train
9455260,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_460_jpg.rf.4dacbe54e2c7676bf23bcde514c15ed0_fb65b053cd5b,6,train,train
9455261,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_510_jpg.rf.4889094258ff9e777cf5af95610815c6_f94b1729769d,2,train,train
9455262,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_590_jpg.rf.c4801b6e870f1be34fbedd8cc4518a98_726fec6fc4c2,2,train,train
9455263,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_680_jpg.rf.9320ccda755b2b4021e90db90979522d_80f57b4b6050,2,train,train
9455264,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_955_jpg.rf.7a5e0626e91550ce8a736a2397daa468_45d42fb2a1f6,4,train,train
9455265,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_980_jpg.rf.9e2f469616acd1466c8462d31377f8d1_e84e2473453a,2,train,train
9455266,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_350_jpg.rf.76c60d12470d82819f908c548ed68324_a34fc8c0a7b9,2,train,train
9455267,hf_kien_indoor_indoor_night_heptance_002_frames_1000_jpg.rf.56e1d4e81f7693b2c942b6ee11edaf85_7119a72f3c6b,hf_kien_indoor_indoor_night_heptance_002_frames_675_jpg.rf.9375494a4109d5b468778e1806350a93_bde97e356035,2,train,train
9457540,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,2,train,train
9457541,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,2,train,train
9457542,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_180_jpg.rf.d62fdd6a129db7935232cdc39186461f_eb1d7ceafd76,6,train,train
9457543,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_310_jpg.rf.7e5d6add5d4e4da0cc2ed044eeab353a_cf0289aeed44,2,train,train
9457544,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_335_jpg.rf.323b7ad19d743a6405a8b1a3dcff9e46_03cd5a4a4e00,2,train,train
9457545,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_375_jpg.rf.084fa125ee7c890d005bf6830a794002_794df97ddef0,2,train,train
9457546,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_410_jpg.rf.4b508a660e431cdf79fcc59b8ee1f770_abd5adce1b71,4,train,train
9457548,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_460_jpg.rf.4dacbe54e2c7676bf23bcde514c15ed0_fb65b053cd5b,2,train,train
9457549,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_510_jpg.rf.4889094258ff9e777cf5af95610815c6_f94b1729769d,4,train,train
9457550,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_590_jpg.rf.c4801b6e870f1be34fbedd8cc4518a98_726fec6fc4c2,4,train,train
9457551,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_680_jpg.rf.9320ccda755b2b4021e90db90979522d_80f57b4b6050,2,train,train
9457553,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_980_jpg.rf.9e2f469616acd1466c8462d31377f8d1_e84e2473453a,4,train,train
9457554,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_350_jpg.rf.76c60d12470d82819f908c548ed68324_a34fc8c0a7b9,6,train,train
9457555,hf_kien_indoor_indoor_night_heptance_002_frames_1015_jpg.rf.903740bdce86b02d1155c79e6261846d_27dd122dd7ed,hf_kien_indoor_indoor_night_heptance_002_frames_675_jpg.rf.9375494a4109d5b468778e1806350a93_bde97e356035,4,train,train
9459828,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,2,train,train
9459829,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_180_jpg.rf.d62fdd6a129db7935232cdc39186461f_eb1d7ceafd76,6,train,train
9459830,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_310_jpg.rf.7e5d6add5d4e4da0cc2ed044eeab353a_cf0289aeed44,4,train,train
9459832,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_375_jpg.rf.084fa125ee7c890d005bf6830a794002_794df97ddef0,4,train,train
9459833,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_410_jpg.rf.4b508a660e431cdf79fcc59b8ee1f770_abd5adce1b71,2,train,train
9459834,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_435_jpg.rf.37a8f0d6f616b1619f09c64a5c66e3e3_22b69512b2d1,2,train,train
9459835,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_460_jpg.rf.4dacbe54e2c7676bf23bcde514c15ed0_fb65b053cd5b,4,train,train
9459836,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_510_jpg.rf.4889094258ff9e777cf5af95610815c6_f94b1729769d,2,train,train
9459837,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_590_jpg.rf.c4801b6e870f1be34fbedd8cc4518a98_726fec6fc4c2,2,train,train
9459839,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_955_jpg.rf.7a5e0626e91550ce8a736a2397daa468_45d42fb2a1f6,2,train,train
9459840,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_980_jpg.rf.9e2f469616acd1466c8462d31377f8d1_e84e2473453a,2,train,train
9459841,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_350_jpg.rf.76c60d12470d82819f908c548ed68324_a34fc8c0a7b9,4,train,train
9459842,hf_kien_indoor_indoor_night_heptance_002_frames_1095_jpg.rf.4aaaec60e1e947db61576283bf2b3c9c_a4d43108b54e,hf_kien_indoor_indoor_night_heptance_002_frames_675_jpg.rf.9375494a4109d5b468778e1806350a93_bde97e356035,4,train,train
9462116,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,hf_kien_indoor_indoor_night_heptance_002_frames_310_jpg.rf.7e5d6add5d4e4da0cc2ed044eeab353a_cf0289aeed44,4,train,train
9462117,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,hf_kien_indoor_indoor_night_heptance_002_frames_335_jpg.rf.323b7ad19d743a6405a8b1a3dcff9e46_03cd5a4a4e00,2,train,train
9462118,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,hf_kien_indoor_indoor_night_heptance_002_frames_375_jpg.rf.084fa125ee7c890d005bf6830a794002_794df97ddef0,4,train,train
9462119,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,hf_kien_indoor_indoor_night_heptance_002_frames_410_jpg.rf.4b508a660e431cdf79fcc59b8ee1f770_abd5adce1b71,4,train,train
9462120,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,hf_kien_indoor_indoor_night_heptance_002_frames_435_jpg.rf.37a8f0d6f616b1619f09c64a5c66e3e3_22b69512b2d1,2,train,train
9462121,hf_kien_indoor_indoor_night_heptance_002_frames_1435_jpg.rf.dabc98701f71a2e04a924827190a2f38_e1a03587529b,hf_kien_indoor_indoor_night_heptance_002_frames_460_jpg.rf.4dacbe54e2c7676bf23bcde514c15ed0_fb65b053cd5b,4,train,train
